username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
JasBoSs,,173,8,20,2020-10-07 19:15:42,[],@hugodejonge,"@jjfolmer @jsblokland @woukevscherrenb @MinPres @hugodejonge Zeer eens over dat inconsistente beleid! Maar laten we kibbelen over hoe dit beter kan, als we een oplossing hebben. Want als een doekie voor je mond bij OV al teveel is, ben ik bang dat als ze wel wat vinden, óók niemand luisterd. En voor wat? Schouderklopjes? Lekkerman!",False,CDA,True
edenhaan1970,,118,41,941,2020-10-07 19:15:14,"[{'text': 'ouderenzorg', 'indices': [129, 141]}, {'text': 'Corona', 'indices': [220, 227]}, {'text': 'verdrietig', 'indices': [228, 239]}, {'text': 'boos', 'indices': [240, 245]}]",@hugodejonge,"Beste @MinPres en @hugodejonge, ik sta achter jullie beleid. Maar ik hoor net van mijn lieve vriendin, die heel hard werkt in de #ouderenzorg, dat er wéér niet genoeg mondkapjes zijn om mee te werken. Dat kan toch niet! #Corona #verdrietig #boos",False,CDA,True
kattuknorth,,193,281,5508,2020-10-07 19:14:38,[],@hugodejonge,Wat ik zo bijzonder vindt is dat de heer @MinPres en @hugodejonge het probleem en verantwoordelijkheid bij bevolking neer leggen. Niemand hoor je erover dat @MinPres en zijn partij degene zijn die de afgelopen jaren overal in hebben gesneden en gekort. En al helemaal de zorg.🙃,False,CDA,True
ilya52,,83,66,2508,2020-10-07 19:14:03,"[{'text': 'WHO', 'indices': [46, 50]}]",@hugodejonge,"De aap komt uit de mouw!De #WHO heeft het mortaliteitscijfer bijgesteld naar.... 0,13Vergelijkbaar met een griep dusJullie vallen compleet door de mand! @MinPres @Jinek_RTL @hugodejonge @NOS @ferdgrapperhaus @telegraaf@NUnl#mondkappennou @jackvangelder @dannydemunktwit https://t.co/FTSYKo1DIG",True,CDA,True
hjpschaab,,722,294,26495,2020-10-07 19:13:59,[],@hugodejonge,@SimonDeBee @hugodejonge Hij lacht erom. Hij weet immers ook wel dat mondkapjes niet werken.,False,CDA,True
D1Mp13,,1145,1261,32943,2020-10-07 19:13:39,[],@hugodejonge,"Erken aerogene transmissie en verlang de juiste ventilatie.    Zoals Merkel op 18&amp;28 augustus deed. Nederland 14,9Duitsland 1,9 Bizar groot verschil. @MinPres @hugodejonge https://t.co/stNQkGboe4",True,CDA,True
JohnSimonis4,,33,31,2398,2020-10-07 19:12:55,[],@hugodejonge,@ADnl Heel Nederland hoopt tegen het weekend intelligentie te zien bij @hugodejonge of @minpres. Gaat niet gebeuren.,True,CDA,True
FysioParaplus,Hoek van Holland,167,130,1808,2020-10-07 19:12:54,[],@hugodejonge,"@VGZ @fysio_nijmegen @2eKamertweets @KNGF_Fysio @hugodejonge @ZNnieuws Beste Tjeerd,Aangezien een vervolg reactie uitblijft; mag ik er vanuit gaan dat je je eigen reactie ook niet te verdedigen vind? Het zou sieren wanneer er ook een reactie komt wanneer het antwoord ongemakkelijk is. Inhoudelijk zie ik nog graag een reactie.",False,CDA,True
Tovenaarsberg,Holsloot 0613164463,4986,1589,73683,2020-10-07 19:12:52,"[{'text': 'Spoedwet', 'indices': [19, 28]}, {'text': 'coronawet', 'indices': [53, 63]}]",@hugodejonge,#Spoedwet @WybrenvanHaga is tégen #coronawet want ondernemers gaan fa iiet rare uitspraak..van failliet maar hij bedoeld dat ondernemers vaak lid van @VVD het niet redden met alle schandalige #coronamaatregelen onder Dictatuur van @MinPres meelopers @hugodejonge @KaisjaOllongren,True,CDA,True
chevalrick,devil's advocate,1976,1095,61042,2020-10-07 19:12:40,[],@hugodejonge,"Erken aerogene transmissie en verlang de juiste ventilatie.    Zoals Merkel op 18&amp;28 augustus deed. Nederland 14,9Duitsland 1,9 Bizar groot verschil. @MinPres @hugodejonge https://t.co/stNQkGboe4",True,CDA,True
MarinusLG,"Terneuzen, Zeeland",2101,1860,971,2020-10-07 19:12:30,[],@hugodejonge,"Info bij de griepvaccinatie, je zou toch bijna van verbazing van je stoel vallen als je het niet reeds wist dat Corona gigantisch opgeblazen is😡Ik ben er iedere dag meer klaar mee, nu @hugodejonge en @MinPres nog. Samen maken we er een einde aan. https://t.co/ZwXhhabfrG",True,CDA,True
AntoinetNouveau,,617,205,21410,2020-10-07 19:12:16,"[{'text': 'Rutte', 'indices': [77, 83]}, {'text': 'VVD', 'indices': [84, 88]}]",@hugodejonge,Het is niet alleen @hugodejonge . Het is een combinatievan #Rutte #VVD (geld voor grote bedrijven belangrijker dan voor volk) en#RIVM en met name Jaap van DisselDeze combinatie is slecht voor Nederland.Tijd dat ze worden vervangen.  #hugodejongekanniks,True,CDA,True
muijsjes,,427,831,56596,2020-10-07 19:11:17,[],@hugodejonge,@BertinaSlager @hugodejonge Ohhh echt hoop wanneer mijn dochter aan kinderen denkt deze onzin voorbij is anders raad ik haar toch aan Duitse te worden.,False,CDA,True
robertpijkeren,,553,640,7064,2020-10-07 19:11:14,"[{'text': 'taboeophatjoe', 'indices': [104, 118]}]",@hugodejonge,Mensen mogen niet niet meer ziek worden? Het ging ooit over IC’s en levens redden 🦠 #taboeophatjoe @MarionKoopmans @Tisjeboyjay1 @rivm @hugodejonge @MinPres https://t.co/4542USCO05,True,CDA,True
