username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
p_aneia,oudenbosch,19,7,1033,2020-10-07 19:08:02,[],@groenlinks,"@groenlinks De gedachte is goed, de uitvoering moeilijk en het kost veel geld. Als de EU nu eens begint om te zorgen dat wat ze afspreken ze ook doorvoeren in alle landen van de EU. Dan hebben we de belangrijkste stap gezet. Doen wat we zeggen.",False,GL,False
be_ruys,,572,99,14128,2020-10-07 19:05:28,[],@groenlinks,@TomvanderLee Rekenen is niet het sterkste punt van de fractieleden van @groenlinks.,False,GL,False
Crea_Marg,"Westerkwartier, Grins",87,528,76719,2020-10-07 19:04:35,[],@groenlinks,Hier zult u @groenlinks of @D66 nu nooit als eerste over horen....Politiek is in zijn algemeenheid buitengewoon stil over dit systeem van meten met 2 maten. Nog verbaasd dat er trekkers in Den Haag waren? https://t.co/UtMfT8hwTs,True,GL,False
silvestertt,"Alkmaar, Nederland",414,433,34886,2020-10-07 19:03:58,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
rooiekater,the hague,182,151,24234,2020-10-07 19:01:45,[],@groenlinks,Hier zult u @groenlinks of @D66 nu nooit als eerste over horen....Politiek is in zijn algemeenheid buitengewoon stil over dit systeem van meten met 2 maten. Nog verbaasd dat er trekkers in Den Haag waren? https://t.co/UtMfT8hwTs,True,GL,False
DVteV,The Netherlands,400,537,6323,2020-10-07 19:01:23,[],@groenlinks,Wat is dit dan @MinPres @hugodejonge @jesseklaver @RobJetten? Zitten jullie daar puur en alleen voor jezelf of voor het volk?@VVD @cdavandaag @groenlinks @D66 https://t.co/r2cVDycRAo,False,GL,False
HezemansJaap,"Tilburg, Nederland",303,244,3646,2020-10-07 19:00:11,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
Rob06330877,"Europa, Nederland, Brainport",85,51,6891,2020-10-07 18:59:59,[],@groenlinks,@groenlinks @BasEickhout En dan laat je electrische auto's elders fabriceren hahaha.,False,GL,False
FritstenHove,,5629,5597,94960,2020-10-07 18:59:57,"[{'text': 'spoedwet', 'indices': [40, 49]}]",@groenlinks,@coppus @Groenlinks liep vandaag in het #spoedwet-debat ook al zo te drammen tegen partijen die niet bij het kruisje wilden tekenen.Groenlinks zal wel weer een achterbaksekamertjesdeal hebben gesloten met de coalitie.,False,GL,False
kees_klomp_,"drouwen, drenthe, netherlands",5774,5825,37734,2020-10-07 18:59:49,[],@groenlinks,@irenevstaveren @SFL_nl @groenlinks @issnl @erasmusuni Wat een geweldig stuk Irene 👌,False,GL,False
John74244709,,309,314,56763,2020-10-07 18:55:38,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
Sylviadrentse,,281,186,9988,2020-10-07 18:55:29,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
BreedlandFred,Amsterdam,904,335,7855,2020-10-07 18:53:35,[],@groenlinks,@groenlinks @BasEickhout En nu de realiteit. Overzichtje van gisteren. Welcome to the real world. https://t.co/s2lqQCSZYn,False,GL,False
janwillemvdkolk,,1000,2446,12586,2020-10-07 18:52:28,[],@groenlinks,"@NadjaSiersema @stadskanaal_nl @groenlinks @NevinOzutok @KajsaOllongren Ook vragen in de provinciale staten? Provincie moet immers ook stelling nemen, niet alleen vanwege hun toezichtsfunctie, maar ook als verantwoordelijke voor bestuurskracht. Ook kan dit m.i. niet zonder gevolgen blijven voor haar eigen investeringsbeleid. @PascalRoemers",False,GL,False
tontiel,Tiel,222,364,62362,2020-10-07 18:51:43,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
gerritcoppens,Brabant,525,638,15757,2020-10-07 18:51:24,[],@groenlinks,"@LoddersJaap @Nkruif @groenlinks Maar omdat het afval waarde heeft, maakt het de soja voor de sojaeter wel goedkoper",False,GL,False
margriet49,,385,523,5584,2020-10-07 18:51:02,[],@groenlinks,@groenlinks @BasEickhout Ik hoop oprecht dat @GroenLinks dan al is opgeheven...,False,GL,False
heuvel874,,525,878,85438,2020-10-07 18:50:58,[],@groenlinks,@2deKamerFVD @KathinkaBeer Net als die @judithineuropa van @groenlinks Voor geen enkel ander idee staan ze open dan alleen die van henzelfPuur NARCISTISCH gedrag,False,GL,False
heuvel874,,525,878,85438,2020-10-07 18:48:58,[],@groenlinks,Wat is dat voor VOLK in BRUSSELWat staan ze toch met hun VUISTEN te slaan.Net als die @judithineuropa van @groenlinks En dat noemt zich dan iemand die kan OVERTUIGEN?Het zijn TIRANNEN of DICTATORS https://t.co/OLya7R2syA,False,GL,False
BreukersGerjan,,136,271,1531,2020-10-07 18:47:29,[],@groenlinks,Hier zult u @groenlinks of @D66 nu nooit als eerste over horen....Politiek is in zijn algemeenheid buitengewoon stil over dit systeem van meten met 2 maten. Nog verbaasd dat er trekkers in Den Haag waren? https://t.co/UtMfT8hwTs,True,GL,False
Martje_1967,Gouda,432,408,19015,2020-10-07 18:47:17,[],@groenlinks,@VascovanderBoon @FD_Nieuws @carolaschouten @MinPres @cdavandaag @groenlinks @MarijnissenL @PvdA @D66 @VVD @2eKamertweets @Boerenbusiness . Zo dat is mooi opgelost.Hoeft Mevrouw Schouten geen bizarre plannen meer te proberen.Dan kan de snelheid regel ook weer terug veranderd worden want dit helpt wel👍👊💪,False,GL,False
DrsVincent1,,947,701,15971,2020-10-07 18:44:12,[],@groenlinks,@groenlinks @BasEickhout Zullen we afspreken dat het niet aan het EP ligt? Ik wil nog zien hoe dit afloopt met die steeds gekkere Brusselse waanzin. Dikke kans dat het op den duur leidt tot een vlucht uit de EU van tal van landen en zeker van hen die dat hele EU klimaatwaanzin circus financieren moeten.,False,GL,False
mlverbeek1950,Nederland,727,278,1233,2020-10-07 18:44:04,[],@groenlinks,@tuingeheimen @groenlinks @PartijvdDieren @MinPres @foodlog_nl Wat erg.,False,GL,False
Sativa1111,,474,274,11790,2020-10-07 18:42:59,[],@groenlinks,"@WindmolensBM @FGalesloot Aha, het korte termijn denken. U geniet gedurende uw leven van groen, eventuele gevolgen van kernenergie zijn voor de mensheid ná mij.Behoorlijk egoïstisch van @groenlinks",False,GL,False
FEigenhuis,"Amersfoort, Nederland",106,74,348,2020-10-07 18:39:11,[],@groenlinks,"@LoesKnotter @henkr80rt @BasEickhout @groenlinks @VoltNederland Waterstof dat opgewekt is met elektriciteit uit een kerncentrale is blauwe waterstof, denk ik; er komt geen CO2 bij vrij, maar de opwek is niet zonder afvalstoffen.Groene waterstof moet daarnaast natuurlijk ook gestimuleerd worden! Dat is écht duurzaam opgewekte waterstof!",False,GL,False
Twiidhar,#Somali fan of #Istanbul,728,182,8649,2020-10-07 18:38:02,[],@groenlinks,Behalve @DenkNL en @groenlinks houdt iedereen vast aan deze vorm van institutionele islamofobie https://t.co/q9EUL9uqDP,True,GL,False
CFCR1962,,888,598,37851,2020-10-07 18:37:42,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
SHLCOKK,Hoogvliet,2184,1155,77089,2020-10-07 18:36:43,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
wilcoreedijk,,173,184,8474,2020-10-07 18:34:02,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
VerenigdRechts1,,214,34,17,2020-10-07 18:32:44,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
VanAchterenUit,,373,246,31249,2020-10-07 18:31:58,[],@groenlinks,Kamerlid GroenLinks wist van wangedrag bij Oxfam Heel onthullend wat dit zegt over een politieke partij als @Groenlinks. https://t.co/xSo01vThkF,True,GL,False
MdeKoning5,,611,681,54196,2020-10-07 18:30:10,"[{'text': 'SP', 'indices': [71, 74]}, {'text': 'DENK', 'indices': [75, 80]}]",@groenlinks,"@Wallyboytoaogm1 Waarom het niet lukt, omdat @GroenLinks en @PvdA @CDA #SP #DENK tegen deze regel niet voor gaat stemmen en links heeft NL de macht, dus deze K- partijen mogen onze samenleving en land verder slopen...😡😡",False,GL,False
harry59degroot,Nederland,494,321,45835,2020-10-07 18:29:37,[],@groenlinks,"Het gaat geweldig @groenlinks met de honger naar zeldzame metalen. Nodig voor electrische auto's, windmolens en zonnepanelen.Grootschalige verwoesting van natuur en cultuur.Rendierhouders in Zweden onder druk: 'We kunnen niet nog meer land verliezen' - https://t.co/HAELzEp7JY",False,GL,False
alex_grunn,Online,697,864,3429,2020-10-07 18:28:14,[],@groenlinks,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,GL,False
NijenhuisTimo,,22,4,57,2020-10-07 18:26:59,[],@groenlinks,@Rob_Roos @thierrybaudet @VVD @CDA @groenlinks Waarneer nou niet he? Bij de neus genomen.,False,GL,False
paslagter,"Middelburg, Nederland",1426,457,28571,2020-10-07 18:26:59,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
Ronaldkoffie61,Nederland,1914,831,3539,2020-10-07 18:25:50,[],@groenlinks,@arnevanginkel @Lisawesterveld @groenlinks Wel 20 miljoen winst. En maskt niet uit wanneer je betaalt het in een corona jaar pipo.,False,GL,False
Leo1965Knokke,Knokke (BE),614,728,41923,2020-10-07 18:24:56,"[{'text': 'buschauffeur', 'indices': [109, 122]}, {'text': 'stemzeweg', 'indices': [123, 133]}]",@groenlinks,En dan zeggen @PvdA en @groenlinks niet: dat tuig gaan we aanpakken!! Nee....het filmen miet verboden worden #buschauffeur #stemzeweg https://t.co/kv936vkZ1d,False,GL,False
HomePiggy,,1424,1350,46887,2020-10-07 18:24:39,[],@groenlinks,"@Groenlinks ""Europarlement wil..."" Daar gaat het al fout. Ik wed dat de meerderheid van de Europeanen het niet eens is met de kosten die gemaakt worden. Wegen niet op tegen rendement plannen. https://t.co/dPVwMStfMG",False,GL,False
bermmaaier,"Wierden, Nederland",161,97,1426,2020-10-07 18:21:56,[],@groenlinks,@_Hagar @NatuurlijkHenk @groenlinks Wat heeft dat met zuur te maken?,False,GL,False
w_leermakers,Verspreide huizen Wintelre,545,120,3843,2020-10-07 18:17:40,[],@groenlinks,@groenlinks @BasEickhout Van 30 naar 40 naar 60 .. waarom geen 80 of 99 of 137%. ?🇳🇱gaat in haar eentje het ‘klimaat ‘ ‘redden ‘ ...,False,GL,False
JanJanschipper,Nederlander.,755,696,12884,2020-10-07 18:17:07,[],@groenlinks,@JanOoms9 @coppus @geertwilderspvv @groenlinks Alle zorgpersoneel weet in ieder geval waar ze op moeten stemmen straks.😤😡,False,GL,False
2Versteeg,,1739,688,28692,2020-10-07 18:16:54,[],@groenlinks,"@HomePiggy @groenlinks @BasEickhout Dat maakt niet uit, als dit soort onzinuitspraken van @groenlinks en @BasEickhout er toe leidt dat die voormalige communisten niet meer worden gekozen is er aan het eind winst.",True,GL,False
LoesKnotter,Amsterdam,794,233,446,2020-10-07 18:16:38,[],@groenlinks,@FEigenhuis @henkr80rt @BasEickhout @groenlinks @VoltNederland Mag ik aannemen dat je het over groene waterstof hebt,False,GL,False
2Versteeg,,1739,688,28692,2020-10-07 18:16:23,[],@groenlinks,"@groenlinks @BasEickhout Dit is CO2 stijging vanaf 1960.  Geen millimeter afzwakking ondanks Corona, ondanks maatregelen. En de EU denkt aan 60%? 🤣🤣🤣🤣 https://t.co/KrgTNW2Pe1",True,GL,False
JanJanschipper,Nederlander.,755,696,12884,2020-10-07 18:16:20,[],@groenlinks,@coppus Motie @geertwilderspvv.Dan maakt de inhoud niet uit voor @groenlinks Het zorgpersoneel kan doodvallen.,True,GL,False
KIESLIES,Rotterdam,1582,2198,35938,2020-10-07 18:15:47,[],@groenlinks,"Klimaatactie! Het Europees Parlement wil de Europese Klimaatwet aanscherpen, zodat we in 2030 60% minder CO2 uitstoten. Dit is hard nodig om de nu al merkbare klimaatcrisis tegen te gaan.#groenegolfhttps://t.co/efx2e7tX8R",True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:15:33,[],@groenlinks,@groenlinks @BasEickhout Het klimaatakkoord staat op instorten .,True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:15:14,[],@groenlinks,"@Johnasvlammeren @vanNellestein @groenlinks @BasEickhout @StComiteSchone1 Zal @BasEickhout 20% hogere uitstoot van de biomassa centrales  doorgerekend hebben in zijn cijfers waar @GroenLinks020 @mvdoorninck zo gek op is. Het zal en moet er komen. Ach het is verkiezingstijd, dus voor GL, voor het zingen de groene kerk uit.",True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:15:01,[],@groenlinks,"@groenlinks @BasEickhout Superleuk, op papier! Ondertussen bouwen @groenlinks wethouders in heel Nederland houtige biomassa centrales. Die meer co2 uitstoten per kw/h, luchtkwaliteit verslechteren en de ecologie vernietigen. Maar he, ik wil je dag niet verpesten, dus ben ik blij voor je @StComiteSchone1",True,GL,False
VerburghPastoor,,350,543,41178,2020-10-07 18:14:48,[],@groenlinks,"@_Hagar @lientje1967 @groenlinks Zeker, Blij dat jij dat ook ziet.",False,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:14:42,[],@groenlinks,@Marcel73020493 @groenlinks @BasEickhout Toch vreemd ze staan dik op verlies in peilingen  ........maar gedragen zich als overwinnaars.......... hoogmoed komt voor de val @groenlinks @jesseklaver .,True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:14:35,[],@groenlinks,@groenlinks @BasEickhout Jullie doen aan zelfdecimering zie ik. Ga zo door👍,True,GL,False
ElisabethMusq,The Netherlands,1363,429,5970,2020-10-07 18:14:28,[],@groenlinks,@VVD @geertwilderspvv @cdavandaag @D66 @groenlinks @SPnl @PvdA @christenunie @PartijvdDieren @50pluspartij @SGPnieuws @DenkNL @Partijvoordetoe @FemkeMerel @WybrenvanHaga @fvdemocratie #StopdezeCoronaKolder#StopDeSpoedwet #GooiHetLandOpen#StopMaatregelenKijk ..Dit...👇👇👇 https://t.co/EARNw7re51,True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:14:17,[],@groenlinks,@groenlinks @BasEickhout Tja dat worden wéér een hele hoop'vlieguren' voor de Groene Kmher.....want ja... lobbyen op kosten van de belastingbetaler doe je nou eenmaal niet op je bakfietsje....dream on! De EVIL TOWER OF'BABYLON'in BRUSSEL ligt binnenkort in puin!...... ONAFWENDBAAR!💥💥💥💥,False,GL,False
MdeKoning5,,611,681,54196,2020-10-07 18:13:30,"[{'text': 'Denk', 'indices': [58, 63]}]",@groenlinks,"@bentebecker En Ayaan, werd tegengewerkt door @groenlinks #Denk.. en nog een paar! Maar, het is allang bekend en er is nooit niets aan gedaan ook niet door de @VVD. Nu is het te laat en er zitten al zoveel: Eritreeërs, Somaliërs en vergelijkbaar gespuis in NL. Ook zulke leugenaars met status.",False,GL,False
Alex_loves_XRP,,833,710,44542,2020-10-07 18:13:14,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
eenvoudigerlev1,"Friesland, Nederland",37,18,167,2020-10-07 18:11:12,"[{'text': 'lifechanging', 'indices': [241, 254]}]",@groenlinks,@PaulSmeulders @groenlinks Ik heb hem ook gezien en vond het indrukwekkend. Veel zaken had ik zo nooit bekeken zoals met de zonnepanelen en de biomassa. Hoe gaan we hier nu de goede stappen in zetten als burger? Ik sta open voor suggesties! #lifechanging,False,GL,False
gmigchelbrink,the Netherlands,511,316,2691,2020-10-07 18:10:55,[],@groenlinks,"@_Hagar @groenlinks Je laten horen en vooral je laten zien. Terrasavonden organiseren, (biertje en benen op tafel, mensen kunnen zo aanschuiven) , fietstochten naar bv waterschap of monument enz.",False,GL,False
CornelCasper,,905,651,11402,2020-10-07 18:09:53,"[{'text': 'Bilderberg2019', 'indices': [97, 112]}]",@groenlinks,"Willem Alexander, @MinPres en @groenlinks Kathalijne Buitenweg komen aan op #Bilderberg2019. https://t.co/cqBCRaiUEg",True,GL,False
2Versteeg,,1739,688,28695,2020-10-07 18:09:44,[],@groenlinks,"@groenlinks @BasEickhout En @D66  ze kusten de prinses en ze werd wakker. En ze leefden. Of lang en gelukkig. En het boze D66, die hielden geen zetel meer over en huilden tot het einde der tijden. Zo, en nu naar bed, nieuwe sprookjes dromen.",True,GL,False
rubenvreeken,The Netherlands,109,86,2066,2020-10-07 18:09:25,[],@groenlinks,"Klimaatactie! Het Europees Parlement wil de Europese Klimaatwet aanscherpen, zodat we in 2030 60% minder CO2 uitstoten. Dit is hard nodig om de nu al merkbare klimaatcrisis tegen te gaan.#groenegolfhttps://t.co/efx2e7tX8R",True,GL,False
OttoDidak,"Rotterdam, Nederland",819,156,4160,2020-10-07 18:08:04,[],@groenlinks,@VizierOpLinks @groenlinks @maxederijk @Mirjam_de_Rijk @EWdeVlieger Dat is relevant,False,GL,False
_Hagar,Den Bosch,2169,2871,24231,2020-10-07 18:07:17,[],@groenlinks,@VerburghPastoor @lientje1967 @groenlinks Gelukkig is Thierry zo’n helder licht 💡🙂,False,GL,False
SusieHaft,,101,212,29079,2020-10-07 18:06:56,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
VanAchterenUit,,373,246,31249,2020-10-07 18:06:40,[],@groenlinks,@groenlinks @BasEickhout Jullie doen aan zelfdecimering zie ik. Ga zo door👍,True,GL,False
tplugge,"Zoetermeer, Nederland",1693,1928,81259,2020-10-07 18:06:20,"[{'text': 'FirstDates', 'indices': [63, 74]}]",@groenlinks,"Motor uitlaten,ff een rondje rijden en op @groenlinks stemmen  #FirstDates",False,GL,False
GebkeVanGaal,,944,525,1294,2020-10-07 18:05:56,[],@groenlinks,"Klimaatactie! Het Europees Parlement wil de Europese Klimaatwet aanscherpen, zodat we in 2030 60% minder CO2 uitstoten. Dit is hard nodig om de nu al merkbare klimaatcrisis tegen te gaan.#groenegolfhttps://t.co/efx2e7tX8R",True,GL,False
_Hagar,Den Bosch,2169,2871,24231,2020-10-07 18:05:27,[],@groenlinks,@bermmaaier @NatuurlijkHenk @groenlinks En dan noemen ze links zuur 😄,False,GL,False
_Hagar,Den Bosch,2169,2871,24231,2020-10-07 18:04:54,[],@groenlinks,@gmigchelbrink @groenlinks Knap! Wat is jullie ‘geheim’?,False,GL,False
Dan_Hungarian,Hongarije,43,31,377,2020-10-07 18:04:24,[],@groenlinks,"@VizierOpLinks @groenlinks @maxederijk @Mirjam_de_Rijk @EWdeVlieger De hoofdverdachte achter de RaRa-branden, Duyvendak. Toen hij noodgedwongen de kamer moest verlaten, noemde Halalsema hem een integer persoon.🤮..... lees ook: ""De Econostra"" van Peter Siebelt. ☝🏻☝🏻...niets is integer bij de Groene Leugen en het linkse kartel.",False,GL,False
cruwalda,,214,102,2779,2020-10-07 18:02:31,[],@groenlinks,"@alindak36 @groenlinks @jesseklaver @hugodejonge @MinPres Jesse is niet te vertrouwen, door hem zitten we mede in deze shit.",False,GL,False
annarobinvang,"Eindhoven, Nederland",254,105,544,2020-10-07 18:01:31,"[{'text': 'GroeneGolf', 'indices': [69, 80]}]",@groenlinks,Klaar met scrollen? Tijd voor actie!Doe mee met de #GroeneGolf. Word online campaigner.👉 https://t.co/flwxmvV6UK https://t.co/SlXr4x279c,True,GL,False
LianeCallas,,133,17,1529,2020-10-07 18:00:13,[],@groenlinks,@Rob_Roos @Robertus1947 @VVD @CDA @groenlinks Hebben geen woning?.....Wel een toekomst?!.....,False,GL,False
tontiel,Tiel,222,364,62362,2020-10-07 17:58:35,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
DeWijzeUitHetOo,Oosten des lands,199,339,13664,2020-10-07 17:58:17,[],@groenlinks,"@Jippykajee @ChrisvandenBos @groenlinks Bestuursleden die bewust niet ingrijpen, nadat kennis is genomen van diverse delicten- lijken me medeplichtig, in ieder geval voor de daaropvolgende gevallen waarbij dezelfde daders betrokken zijn.",False,GL,False
BoleeJean,Frankrijk,306,216,5917,2020-10-07 17:58:04,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
HansieV67,,251,163,7345,2020-10-07 17:57:49,[],@groenlinks,"Herinner je je dit tenenkrommende artikel nog? De auteur, Maxe de Rijk, is een dochter van Wijnand Duyvendak. Ze werkte voor de kamerfractie van @Groenlinks en behoort dankzij haar familie (Wijnand, Mirjam, Jan Willem) tot de partijadel. Het Parool vond dit niet relevant, ik wel. https://t.co/gCBLaB2WaM",True,GL,False
Njoy6000,,119,57,7266,2020-10-07 17:56:58,[],@groenlinks,@groenlinks @BasEickhout Gelukkig heeft Groen Links een geldboom staan,False,GL,False
Achiles1962,,1617,786,19187,2020-10-07 17:56:17,"[{'text': 'KromLinks', 'indices': [40, 50]}]",@groenlinks,Speciaal voor de naïeve vrienden van de #KromLinks partijen @d66 @cda @vvd @groenlinks @PvdA en @christenunie het volgende: NL is een corrupt land. Kijk alleen al naar de media. https://t.co/FmRqxUJlLO,False,GL,False
4WX6RobotRaamwa,,177,84,4283,2020-10-07 17:55:05,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
LoddersJaap,Swifterbant,2319,1739,7195,2020-10-07 17:54:53,[],@groenlinks,@Nkruif Dat snapt @groenlinks nog steeds niet.,False,GL,False
GerrieKleene,Balkbrug,1547,1229,9673,2020-10-07 17:54:03,[],@groenlinks,Wat een larie koek. Wat gaan we dan met de Oosterschelde doen? Deze moest van oa @groenlinks weer zout worden en dan nu deze opmerking. Weer een duidelijke reden dat dit soort mensen niet in de @NLWaterschappen thuis horen. Misschien even de geschiedenis boeken in duiken? https://t.co/CM7IRfJtk2,True,GL,False
grimmetjemet,almere,196,197,13695,2020-10-07 17:52:23,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
lijntje71,,745,689,15108,2020-10-07 17:46:29,[],@groenlinks,Het is zo ver! Zaterdag presenteren we het verkiezingsprogramma. Het is groen. En links. Een eer dat ik het mee mocht schrijven. Meld je aan voor de aftrap ⁦@groenlinks⁩ ⁦@WBGroenLinks⁩  https://t.co/VDEGC6Z9dO,True,GL,False
GeorgeLepsi,,48,9,1849,2020-10-07 17:45:54,[],@groenlinks,"@groenlinks Beste PvdA, GL, D66 en SP. kiezers, deze partijen zijn niet meer wat ze ooit waren, partijen voor oprechte hardwerkend Nederlanders, ze zijn helaas een links extremistische beerput geworden, een schande voor fatsoenlijk links! Ze vinden het welzijn van vreemdelingen belangrijker!",False,GL,False
Boduoghnat,Vlaming in hart en nieren,2679,2693,164110,2020-10-07 17:45:48,[],@groenlinks,Dit ene plaatje is té moeilijk te begrijpen voor al die kneuzen van @groenlinks @d66 @vvd en @pvda ⤵️ https://t.co/Lp9cTe56ox,True,GL,False
GurbeLeeman,Holland,685,354,16266,2020-10-07 17:44:25,[],@groenlinks,@coppus @Elisabettaphil Je kunt @groenlinks van van alles beschuldigingen maar ze houden woord en zijn mede verantwoordelijk voor het stuk maken van Nederland.https://t.co/xxx1SaqjDd,False,GL,False
gmigchelbrink,the Netherlands,511,316,2690,2020-10-07 17:43:55,[],@groenlinks,"@_Hagar @groenlinks Hier in de Achterhoek veel goed draaiende @groenlinks afdelingen, met jong en oud. We gaan ervoor.",False,GL,False
T_Mandersloot,"Houten, Nederland",622,291,15852,2020-10-07 17:43:54,[],@groenlinks,Tot zover de kennis van @groenlinks @laurabromet @minlnv mbt sojabonen.  Niets over de 100 miljoen ton sojabonen!! Die China wederom gaat importeren dit jaar. Op papier 90-95 mln ton maar we weten allemaal dat deze cijfers niet kloppen want dit is wat WIJ denken te weten..... https://t.co/myJCS39seC,False,GL,False
CollectiMe,,253,190,28344,2020-10-07 17:43:41,[],@groenlinks,@Gielah @VizierOpLinks @LucasHartong @groenlinks @maxederijk @Mirjam_de_Rijk @EWdeVlieger Ik zie het ook nog haarscherp voor me 😉 #GroenLinks https://t.co/krRyBw2scq,True,GL,False
knigge91520017,,138,88,9445,2020-10-07 17:43:13,[],@groenlinks,@d66 @groenlinks @cdavandaag @vvd en @christenunie zijn tegen de Nederlandse bevolking. Voor EU en WereldOrde. Blijkbaar moet alles stuk. https://t.co/DDLa0GHLo4,False,GL,False
CollectiMe,,253,190,28348,2020-10-07 17:42:48,[],@groenlinks,@VizierOpLinks @groenlinks @maxederijk @Mirjam_de_Rijk @EWdeVlieger Goed bezig hoor.... Keep em coming!,False,GL,False
alfred_jodokus,,802,484,59127,2020-10-07 17:42:30,[],@groenlinks,"En de hele linkse @groenlinks meute is muisstil en blijft gewoon zitten.En oh ja, corrupt genoemd worden, vinden we een belediging!https://t.co/ZT1N1PVni2",True,GL,False
