username,location,following,followers,totaltweets,tweetcreatedts,hashtags,query,text,retweet,party,targeted
AtheistKlaas,,995,395,15690,2020-10-07 23:18:55,[],@PvdA,@moeva18 @PvdA Is wel de manier om kinderen vanaf de vroegste jeugd te indoctrineren. Zo worden kinderen ook gelovig gemaakt.,False,PVDA,False
JLO6157,,208,79,3404,2020-10-07 23:01:26,[],@PvdA,@PvdA 60% belasting jullie zijn niet wijs!!!!,True,PVDA,False
JLO6157,,208,79,3404,2020-10-07 22:58:20,[],@PvdA,@PvdA En vooral doorgaan met het uitdelen van geld van anderen. Doe eens iets voor degene die dit geld verdienen,True,PVDA,False
JLO6157,,208,79,3404,2020-10-07 22:55:01,[],@PvdA,"@PvdA ""Vanaf 0 jaar naar de voorschool""... Ja joh! Waarom zo lang wachten? Stop ze direct vanuit de couveuse in de opvang. Moeders die baby's (op)voeden en verzorgen is wel zoooo 1950.... Idioten!",True,PVDA,False
NL1miljoen,070 -  DE 'R€CHT$$TAAT' = DOOD,942,449,2810,2020-10-07 22:41:18,[],@PvdA,@PvdA Coronadictatuur op basis van leugens voor iedereen!!!,False,PVDA,False
Momootjem,"Amsterdam, Nederland",929,1170,11788,2020-10-07 22:33:10,[],@PvdA,@PvdA PVDA geeft akkoord voor de gruwel van een spoedwet. De wet die onze democratie dood verklaard,False,PVDA,False
teun12348,Hell on Earth,253,173,5821,2020-10-07 22:21:01,[],@PvdA,@PvdA @Fleur_Ru11 Voorschool??? Nog meer kinderen gaan indoctrineren??,False,PVDA,False
HelderenNuchter,NL,1281,540,18610,2020-10-07 22:15:41,"[{'text': 'toekomst', 'indices': [170, 179]}]",@PvdA,@PvdA Ongelooflijk. Vanaf 0 jr hoor je bij je ouders te zijn. Een basisbeurs? Vinden júllie dat? Goh! En MBO gratis tot 18? Wat dan met HBO of Uni? Onze jongeren zijn DE #toekomst! Studeren moet in zijn geheel gratis worden! Niks geen schulden of uitzonderingen! Waardeloos @pvda!,False,PVDA,False
RobertSlis1,Rotterdam,374,359,22913,2020-10-07 22:15:35,[],@PvdA,@moeva18 @spacema09104056 @PvdA Ja en zoveel mogelijk schade aanrichten,False,PVDA,False
Hoshi63317653,,486,116,2542,2020-10-07 22:12:12,[],@PvdA,"@moeva18 @spacema09104056 @PvdA Een kind mag geen kind meer zijn.Het moet zo snel mogelijk de indoctrinatie onzin van de staat opnemen in hun brein.Doet me denken aan de islam, opgroeien via een boekje.",False,PVDA,False
Gkraankra,,1890,848,131227,2020-10-07 22:03:15,[],@PvdA,"@ineke_at @PvdA Dat hoort bij het plan, vanaf de geboorte worden uw kinderen opgevoed door de staat. Mensen die er een eigen mening op na houden heb je dan niet meer na de indoctrinatie welke ook nu al bezig is in het onderwijs.",True,PVDA,False
mikewerkhoven,bilthoven,561,79,5648,2020-10-07 21:59:05,"[{'text': 'huren', 'indices': [37, 43]}, {'text': 'Huuromlaag', 'indices': [64, 75]}, {'text': 'huur', 'indices': [76, 81]}]",@PvdA,"Meer inkomen koningshuis en voor ons #huren omhoog, LOGISCH HÈ.#Huuromlaag #huur @huurdersPvdA @huurdersclub @huurdersbond @huurdersopstand @huurcommissie_i @PrecWoonvormen  @VVD @PvdA @D66 @cdavandaag @christenunie https://t.co/uPABoQIs9P",False,PVDA,False
1970_R_Mat,"Amsterdam, Nederland",5000,3230,52764,2020-10-07 21:58:11,[],@PvdA,"@ineke_at @PvdA Dat hoort bij het plan, vanaf de geboorte worden uw kinderen opgevoed door de staat. Mensen die er een eigen mening op na houden heb je dan niet meer na de indoctrinatie welke ook nu al bezig is in het onderwijs.",True,PVDA,False
1970_R_Mat,"Amsterdam, Nederland",5000,3230,52764,2020-10-07 21:58:02,[],@PvdA,"@PvdA gestoorden!!! Vanaf 0 jaar? Zit er iets los bij jullie?Dus de vrouwenemancipatie heeft geleid tot  nu fokmachientjes?Kind baren, snel naar de creche brengen en weer verder werken... 🤮🤮🤮",True,PVDA,False
1970_R_Mat,"Amsterdam, Nederland",5000,3230,52774,2020-10-07 21:57:53,[],@PvdA,@PvdA Beloftes maar niet nakomen zoals we gewend zijn van jaar en dag @PvdA 🐒,False,PVDA,False
cynthiacomptess,,698,579,11454,2020-10-07 21:57:41,[],@PvdA,"@ronald_brok @PvdA Precies, MBO is al gratis tot 18 (DUO). Dan het lerarentekort: door ICT en thuisonderwijs zal dat in de toekomst nu ook wel gaan meevallen. Basisinkomen: Ja dat zal wel moeten nu de hele economie wordt gesloopt voor een griep....🤦 PvdA: Oftewel ""de Rooie""",True,PVDA,False
cynthiacomptess,,698,579,11454,2020-10-07 21:57:29,[],@PvdA,@PvdA De communisten begonnen ook heel vroeg met de indoctrinatie van kinderen.,True,PVDA,False
cynthiacomptess,,698,579,11454,2020-10-07 21:57:21,[],@PvdA,@PvdA Hersenenloze partij hier de grondlegger https://t.co/aCMFiLM9Iy,True,PVDA,False
cynthiacomptess,,698,579,11454,2020-10-07 21:57:01,[],@PvdA,"@PvdA Als links het heeft over 'samen', dan wordt ik altijd achterdochtig.Willen jullie al vanaf de geboorte beginnen met indoctrineren?",True,PVDA,False
cynthiacomptess,,698,579,11454,2020-10-07 21:56:39,[],@PvdA,@PvdA Waarom kijken jullie niet gewoon eerst the Matrix? Daar hangt iedereen gewoon in een soort baarmoeder geïndoctrineerd en gemindfucked te worden van conceptie tot dood. Veel praktischer allemaal.,False,PVDA,False
2Versteeg,,1739,688,28695,2020-10-07 21:54:17,"[{'text': 'klimaat', 'indices': [30, 38]}, {'text': 'klimaatgek', 'indices': [82, 93]}]",@PvdA,"@TimmermansEU #klimaat onwetende idioot van de @PvdA.De grootste #klimaatgek die er rondloopt binnen het criminele geldverslindende #EU.#Klimaathysterie om verzekerd te zijn van zijn buitensporig inkomen, dit met een verzonnen baantje bij de EU.Na gezichtsverlies door keuze op @vonderleyen.",True,PVDA,False
pvdahattem,Hattem (Gelderland),317,574,10262,2020-10-07 21:53:50,[],@PvdA,👨‍🏫 Aanpakken lerarentekort. 👶 Vanaf 0 jaar samen naar de voorschool. 💰 Basisbeurs voor iedereen. 👩‍🍳 Mbo wordt gratis tot 18 jaar. Lees hier meer over onze onderwijsplannen. 👇https://t.co/c2okzOkWZV,True,PVDA,False
Ruvaniek,,128,19,1286,2020-10-07 21:52:40,"[{'text': 'COVID19NL', 'indices': [177, 187]}, {'text': 'COVIDー19', 'indices': [188, 197]}, {'text': 'corona', 'indices': [198, 205]}, {'text': 'coronawet', 'indices': [206, 216]}, {'text': 'coronadebat', 'indices': [219, 231]}, {'text': 'coronavirus', 'indices': [232, 244]}, {'text': 'WhyAreTheyDoingThis', 'indices': [245, 265]}]",@PvdA,@VVD @fvdemocratie @geertwilderspvv @cdavandaag @D66 @christenunie @groenlinks @PvdA @DenkNL @HenkKrol @WybrenvanHaga @MarijnissenL Zo kan het dus ook:https://t.co/ia9BU4EcYW#COVID19NL #COVIDー19 #corona #coronawet ? #coronadebat #coronavirus #WhyAreTheyDoingThis,False,PVDA,False
ridesidemedia,,1401,772,10016,2020-10-07 21:50:27,[],@PvdA,@PvdA Vanaf 0 jaar samen naar de voorschool..... hmm leuk met de WHO voorstellen om kinderen vanaf 4 jaar mastrubatie les te geven..... maar voor de rest kan er niets fout gaan hoor.....bah bah bah!,True,PVDA,False
svandamme_nl,"Houten, Utrecht NL",240,322,21683,2020-10-07 21:44:07,[],@PvdA,"@PvdA Als links het heeft over 'samen', dan wordt ik altijd achterdochtig.Willen jullie al vanaf de geboorte beginnen met indoctrineren?",True,PVDA,False
PeZephat,Hengelo Ov. ,246,272,35136,2020-10-07 21:39:33,[],@PvdA,@Louisschat @VVD @cdavandaag @D66 @christenunie @FleurAgemaPVV @PvdA @groenlinks @SPnl En dat is geen nieuws. Al jaren een onder geschoven kind maar ee gebeurt helemaal niets! De ZV wringen de hele eerste lijn uit tot op het bot!,True,PVDA,False
PeZephat,Hengelo Ov. ,246,272,35136,2020-10-07 21:37:57,[],@PvdA,@VVD @cdavandaag @D66 @christenunie @FleurAgemaPVV @PvdA @groenlinks @SPnl zijn jullie je ervan bewust dat de zorgverzekeraars de eerstelijns zorg aan het kapotmaken zijn?,True,PVDA,False
XandraKoster,Kampen,1017,3433,89537,2020-10-07 21:37:09,[],@PvdA,"@JanitaTabak @gemKampen @PvdA Was dat maar zo makkelijk. Daar wordt al heel lang over onderhandeld, maar er zijn te veel tegenkrachten.",False,PVDA,False
Chafasi,,209,175,16161,2020-10-07 21:35:29,[],@PvdA,@PvdA Vanaf 0 jaar samen naar de voorschool..... hmm leuk met de WHO voorstellen om kinderen vanaf 4 jaar mastrubatie les te geven..... maar voor de rest kan er niets fout gaan hoor.....bah bah bah!,True,PVDA,False
nelsonlahaya,,279,261,19631,2020-10-07 21:34:09,[],@PvdA,@PvdA Laten we eerst eens beginnen met een ouderschapsdiploma.,False,PVDA,False
Bigone133,,119,19,1419,2020-10-07 21:33:12,[],@PvdA,@moeva18 @PvdA Dat geldt alleen voor toekomstige PvdA aanhangers. Misschien dat ze dan boven de 30 punten IQ scoren.,False,PVDA,False
Bart48040988, Nederland,665,450,7779,2020-10-07 21:30:45,[],@PvdA,@moeva18 @PvdA Dan mis je alle ontwikkelingen van je kind gvd,False,PVDA,False
pina2345,,341,584,29085,2020-10-07 21:28:05,[],@PvdA,@PvdA Vanaf 0 jaar samen naar de voorschool..... hmm leuk met de WHO voorstellen om kinderen vanaf 4 jaar mastrubatie les te geven..... maar voor de rest kan er niets fout gaan hoor.....bah bah bah!,True,PVDA,False
HetUntermensch,"Den Haag, Nederland",617,547,13820,2020-10-07 21:26:39,[],@PvdA,@1RPeter @PvdA Ook goed voor de groepsimmuniteit....,False,PVDA,False
pina2345,,341,584,29085,2020-10-07 21:26:36,[],@PvdA,"@ineke_at @PvdA Dat hoort bij het plan, vanaf de geboorte worden uw kinderen opgevoed door de staat. Mensen die er een eigen mening op na houden heb je dan niet meer na de indoctrinatie welke ook nu al bezig is in het onderwijs.",True,PVDA,False
pina2345,,341,584,29085,2020-10-07 21:26:21,[],@PvdA,"@PvdA gestoorden!!! Vanaf 0 jaar? Zit er iets los bij jullie?Dus de vrouwenemancipatie heeft geleid tot  nu fokmachientjes?Kind baren, snel naar de creche brengen en weer verder werken... 🤮🤮🤮",True,PVDA,False
Tora_Bushido,Netherlands,2182,1564,45530,2020-10-07 21:26:02,[],@PvdA,"@PvdA Moet die linkse indoctrinatie op scholen nu nog vroeger beginnen? Waarom niet PvdA verkiezingsprogramma's tegen de buiken van zwangere vrouwen schreeuwen? Of is dat de volgende keer pas? Zulke jonge kinderen horen thuis, waar ze opgevoed worden door hun ouders.",False,PVDA,False
RickJG21,🤡🌎,303,98,1300,2020-10-07 21:25:41,[],@PvdA,@moeva18 @spacema09104056 @PvdA Indoctrinatie werkt het beste op zo'n vroeg mogelijke leeftijd.Gewoon kindermishandeling noem ik dat.,False,PVDA,False
1RPeter,Netherlands,2170,1393,12162,2020-10-07 21:24:03,[],@PvdA,@PvdA Yess; nivelleren is ons feestje. Kindertjes bij de geboorte indoctrineren ook. Je kan niet jong genoeg beginnen.,False,PVDA,False
anja_36,,2760,974,20322,2020-10-07 21:22:11,[],@PvdA,@PvdA Voorschool? MAG EEN KIND EVEN KIND ZIJN ? HOU HIERMEE OP !,False,PVDA,False
NoudHeijna,Nederland,843,275,13439,2020-10-07 21:17:40,[],@PvdA,@MinPres @vvd @cdavandaag @christenunie @PvdA @D66 @SPnl @groenlinks @PartijvdDieren @DenkNL Gaan we ACTIE ondernemen???? Of wachten we af tot na de verkiezingen??? https://t.co/jOgWBmbN6g,False,PVDA,False
Kanteldenker,"Centrum Almere-Stad, Almere",18075,16431,189560,2020-10-07 21:15:16,[],@PvdA,@stefannijhuis @PvdA Klopt. Een groep die toevallig een viertal jaar in een verkeerd systeem zit vanwege hun leeftijd moet daar niet onder te hoeven lijden als ze straks een hypotheek moeten aanvragen.,False,PVDA,False
DSRNL,Worldwide,2951,1542,22602,2020-10-07 21:14:52,"[{'text': 'PvdA', 'indices': [15, 20]}]",@PvdA,@moeva18 @PvdA #PvdA heeft zeker zuurstof tekort door die monfmaskers?,False,PVDA,False
stefannijhuis,Nederland,526,647,9052,2020-10-07 21:10:03,[],@PvdA,@Kanteldenker @PvdA De kans dat hij in het oude systeem ook een studieschuld had opgelopen is vrij groot. Maar waarschijnlijk stuk minder. Het zou politiek sieren als er compensatie komt. Dit soort experimenten zijn natuurlijk niet kosjer.,False,PVDA,False
MamaNiqabi,,257,302,1767,2020-10-07 21:09:23,[],@PvdA,@vanKoningsveld @GrauweGrutjes @F_azarkan @PvdA @PartijvdDieren @SPnl De beveiliging is gebeld toen ik met bedekt gezicht naar de huisartsenpost ging. Uiteindelijk kwamen ze niet en ben ik wel geholpen.,False,PVDA,False
Cypress_NL,The Netherlands,117,272,8734,2020-10-07 21:08:22,[],@PvdA,Boek. @DeGroenen @PartijvdDieren @VoltBelgium @groenlinks @vandeRegio @SPnl @DenkNL @D66Int @50pluspartij @VoltNederland @cdavandaag @PvdA. https://t.co/ME7OtfA5r6,False,PVDA,False
bumblebeedc,"Oisterwijk, Nederland",213,149,11189,2020-10-07 21:05:46,[],@PvdA,"Dit is jullie ""vrouwenrechten""club @D66. In sha Allah halvering of erger bij de volgende verkiezingen. 🤲 En op naar nul zetels voor de schijnheilige @PvdA en voor de nepsocialisten van de @SPnl. 🤲 https://t.co/XoWKi5wD0J",True,PVDA,False
LisanneHond,Nederland,843,1064,65325,2020-10-07 21:05:15,[],@PvdA,"Oproep speciaal aan @groenlinks @PvdA en @sgpbsv ! Vandaag en morgen debatteren jullie in de tweede kamer over de ""Noodwet""! Jullie voornemens zijn om voor die wet te stemmen! Wij roepen jullie op TEGEN die wet te stemmen! Of, willen jullie van Nederland een dictatuur maken? https://t.co/ozNzLyj18L",True,PVDA,False
RhhVon,"Den Haag, Nederland",936,210,36110,2020-10-07 21:03:49,[],@PvdA,@moeva18 @PvdA Conditionering moet zo vroeg mogelijk beginnen?,False,PVDA,False
spacema09104056,,7997,8366,416606,2020-10-07 21:03:46,[],@PvdA,@HegedusGeza @moeva18 @PvdA @IDNL_ORG Wisten de Jezuïeten al..,False,PVDA,False
supkepaticia,Nederland,43,6,133,2020-10-07 21:03:22,"[{'text': 'wijzijn', 'indices': [169, 177]}]",@PvdA,@PvdA @LodewijkA In november 2014 werd mede door de PvdA de basis beurs studenten afgeschaft. En kijk nu..basisbeurs moet weer terug volgens verkiezings programma PvdA  #wijzijn Samsonnognietvergeten,False,PVDA,False
HegedusGeza,,1944,1632,13870,2020-10-07 21:02:43,[],@PvdA,"@moeva18 @PvdA De elite en dit soort socialisten weten dat een kind het meest vatbaar is voor ""vorming"" in de eerste 10 jaar. @IDNL_ORG",False,PVDA,False
bsdegraaf,"Den Haag, Nederland",367,106,1348,2020-10-07 21:01:07,[],@PvdA,"@PvdA Nou @PvdA, de reacties liegen er niet om! Misschien toch even terug naar de tekentafel met jullie partijprogramma...",False,PVDA,False
sjaak_jacq,Nederland,898,965,50211,2020-10-07 20:59:35,[],@PvdA,"@PvdA Zijn jullie ziek in het hoofd? Met je voorschool. Een kind hoort thuis bij de ouders, totdat het naar school gaat. Leerplicht is vanaf 5 jaar...",False,PVDA,False
Rechtsevleugel,"Rotterdam, Nederland",2355,1087,13459,2020-10-07 20:59:22,[],@PvdA,"‘..en ‘onze’ actieve docent Jelmer Evers, bestuurder van de Algemeen Onderwijsbond.’ Hij is niet van ons. Hij blokkeert de #PVV, de oppositieleider. Hij is alleen van @PvdA. Dus sluit je aan bij @BestuurBon en @Lerareninactie. Die zijn er voor iedereen. https://t.co/4FN7EEPx0v https://t.co/dKRD7Kk1LE",True,PVDA,False
SHLCOKK,Hoogvliet,2184,1155,77089,2020-10-07 20:58:53,[],@PvdA,"‘..en ‘onze’ actieve docent Jelmer Evers, bestuurder van de Algemeen Onderwijsbond.’ Hij is niet van ons. Hij blokkeert de #PVV, de oppositieleider. Hij is alleen van @PvdA. Dus sluit je aan bij @BestuurBon en @Lerareninactie. Die zijn er voor iedereen. https://t.co/4FN7EEPx0v https://t.co/dKRD7Kk1LE",True,PVDA,False
krabman1,holland,2210,1409,60028,2020-10-07 20:54:59,[],@PvdA,@theo10036248 @GozewijnAJ @PvdA Gelijke monniken gelijke kappen,False,PVDA,False
Siep19981,"Groningen, Nederland",81,42,1179,2020-10-07 20:51:11,[],@PvdA,@zwervanch @moeva18 @PvdA Hopelijk ook voor Hugo de Jonge,False,PVDA,False
AnnekeWoudt,,335,1108,30470,2020-10-07 20:48:05,[],@PvdA,"@PvdA Ik word er beroerd van als ik dit zo lees, stelletje achterlijke imbecielen🤮",False,PVDA,False
Jan_oprecht_s,Nederland,1699,867,24229,2020-10-07 20:47:58,"[{'text': 'sneu', 'indices': [161, 166]}]",@PvdA,"@RFC2321 @johannesdevries @thierrybaudet @christenunie @PvdA Je weet best dat dit niet waar is, dus je bent gewoon lasterlijk bezig. Dus einde verhaal met jou.#sneu https://t.co/Ihsa2HIiV2",False,PVDA,False
parco_de,,163,108,9568,2020-10-07 20:46:06,[],@PvdA,@moeva18 @PvdA Zo snel mogelijk onthechten en vormen naar socialistisch beeld.,False,PVDA,False
vera_verstappen,,1254,388,3998,2020-10-07 20:44:00,"[{'text': 'kiesgerechtigdheid', 'indices': [40, 59]}, {'text': 'verkiezingen', 'indices': [94, 107]}]",@PvdA,@angharadk @D66 @PvdA En hoe stel je de #kiesgerechtigdheid vast? Welke datum gebruik je dan? #verkiezingen,False,PVDA,False
RFC2321,"Deventer, The Netherlands",996,485,16349,2020-10-07 20:43:41,[],@PvdA,"@Jan_oprecht_s @johannesdevries @thierrybaudet @christenunie @PvdA Missen is een groot woord, Jan. En ‘opeens’ is gezien zijn ‘staat van dienst’ (lees: schitteren in afwezigheid) natuurlijk ook een eufemisme.",False,PVDA,False
JeroenKeip,,249,119,5851,2020-10-07 20:43:00,[],@PvdA,"Dit is jullie ""vrouwenrechten""club @D66. In sha Allah halvering of erger bij de volgende verkiezingen. 🤲 En op naar nul zetels voor de schijnheilige @PvdA en voor de nepsocialisten van de @SPnl. 🤲 https://t.co/XoWKi5wD0J",True,PVDA,False
lafreule,,39,14,178,2020-10-07 20:39:53,[],@PvdA,@DenVuurDraak @moeva18 @PvdA Griezelig om je voor te stellen  dat dit mogelijk zal zijn !!,False,PVDA,False
annietenw,Nederland,428,409,17964,2020-10-07 20:39:46,[],@PvdA,@PvdA Op.naar de 0 zetels👍💪 mag hopen dat ouders zo slim zijn om hun kind niet naar een voorschool te laten gaan met 0,False,PVDA,False
Jan_oprecht_s,Nederland,1699,867,24229,2020-10-07 20:39:36,[],@PvdA,@moeva18 @xxmiekewxx @PvdA Ja terug naar de DDR. Stelletje volslagen idioten bij die @Pvda https://t.co/gy6XWZ0pIA,False,PVDA,False
ariedeknaller73,,23,22,751,2020-10-07 20:38:43,[],@PvdA,"@AT5 @sharon_dijksma Haha, dat Amsterdam wordt toch echt goed naar de kloten geholpen. Ik vraag me af of mensen die op die vreselijke partijen als @pvda en @GroenLinks020 hebben gestemd nu niet heel stilletjes in een hoekje zitten om zich te schamen. Zich kapot te schamen!",False,PVDA,False
realTakkieYah,Verkeerde populist,1887,580,10505,2020-10-07 20:34:11,[],@PvdA,@moeva18 @PvdA Natuurlijk willen ze kinderen zoveel mogelijk onthechten. Zuiver socialisme is daar duidelijk over,False,PVDA,False
keklikyucel,Deventer,1559,10718,10887,2020-10-07 20:33:43,[],@PvdA,@ShirinMusa @dijkvangijs @PvdA 🌹🌹🔥🔥🙌🙌🙏🏼🙏🏼 voor @dijkvangijs,False,PVDA,False
anchor000,,339,29,1282,2020-10-07 20:33:37,[],@PvdA,"Dit is jullie ""vrouwenrechten""club @D66. In sha Allah halvering of erger bij de volgende verkiezingen. 🤲 En op naar nul zetels voor de schijnheilige @PvdA en voor de nepsocialisten van de @SPnl. 🤲 https://t.co/XoWKi5wD0J",True,PVDA,False
angharadk,Nederland,160,13,997,2020-10-07 20:33:31,[],@PvdA,"@vera_verstappen @D66 @PvdA Gaat vast niet door, niet echt haalbaar. Ook veilig bewaren van de stembussen etc.",False,PVDA,False
Luva236,Grunn,382,372,13696,2020-10-07 20:31:08,[],@PvdA,"@PvdA PvdA heeft in de afgelopen decennia onderwijs compleet afgebroken. Middenschool is de grootste ramp die het onderwijs is overkomen. Met als enig doel: niet gelijke kansen, maar gelijke uitkomsten. “Nivelleren is een feestje”",True,PVDA,False
ShirinMusa,Rotterdam,1963,8641,11175,2020-10-07 20:29:36,"[{'text': 'allinclusive', 'indices': [257, 270]}]",@PvdA,🌹@dijkvangijs @PvdA 🙏 voor uw inzet v/d economische zelfstandigheid van 🚺nakomelingen van migranten: u snapt het! Geen vrijheid zonder financiële zelfredzaamheid! We zijn het minst economisch zelfstandig maar helaas nog geen erkenning en actie v/d regering👎#allinclusive https://t.co/iMjtBd6eEd,False,PVDA,False
Nelliejs501,,167,162,59468,2020-10-07 20:29:01,[],@PvdA,Dit ene plaatje is té moeilijk te begrijpen voor al die kneuzen van @groenlinks @d66 @vvd en @pvda ⤵️ https://t.co/Lp9cTe56ox,True,PVDA,False
p_aneia,oudenbosch,19,7,1033,2020-10-07 20:28:52,[],@PvdA,"@PvdA Is er ooit een eerlijk onderzoek geweest naar de prestaties van vrouwen en mannen en hun rendement en hun salaris. Hoeveel uren werken vrouwen en mannen in hun werkzame leven? Als dat gelijk zou zijn, waarom dan de salarissen niet. Als er verschil is mag het salaris ook schelen.",False,PVDA,False
Berend1974,,561,227,521,2020-10-07 20:28:14,[],@PvdA,@moeva18 @PvdA Zijn helemaal gestoord bij de PVDA💩,False,PVDA,False
WesterhofGerri1,,1114,516,17136,2020-10-07 20:26:32,[],@PvdA,"@jesseklaver Hoogste tijd voor een sociale, milieuvriendelijke en diervriendelijke linkse regering!!!Die de bewust gecreëerde  armoede weer gaat afschaffen, het is een abject besluit van rechtse regering Rutte in rijk Nederland.@SPnl @PartijvdDieren @groenlinks en @PvdA !",False,PVDA,False
de_vogeltjes,,239,100,6606,2020-10-07 20:25:28,[],@PvdA,@PvdA Die zijn niet wijs!,False,PVDA,False
rimpeling,,529,297,10764,2020-10-07 20:24:24,[],@PvdA,@PvdA Vanaf 0 jaar???  Te gek voor woorden!,False,PVDA,False
Jan_oprecht_s,Nederland,1699,867,24229,2020-10-07 20:21:53,"[{'text': 'FVD', 'indices': [55, 59]}]",@PvdA,"@RFC2321 @johannesdevries @thierrybaudet @christenunie #FVD bestaat uit meer dan Baudet, wen er maar vast aan. Maar ik raakte oprecht ontroerd dat zoveel mensen op links hem opeens zo missen in de kamer. Hartverwarmend, ook @PvdA ers die gemakshalve even vergeten dat zij de zorg afbraken waarvoor nu die spoedwet  moet komen.",False,PVDA,False
Happsouly,,459,291,2598,2020-10-07 20:18:45,[],@PvdA,@moeva18 @PvdA Ja dan wordt je eigendom van de staat !!! Ook met basis inkomen...,False,PVDA,False
AngelaVlogt,,21,37,2581,2020-10-07 20:17:02,[],@PvdA,@moeva18 @PvdA Ik vond het al afschuwelijk toen ik mijn kinderen al naar de bso en kinderopvang moest brengen omdat ik als alleenstaande moeder weer naar school ging. (SPW4). Mijn jongste was toen 3 en oudste 7.,False,PVDA,False
JanitaTabak,"Kampen, Nederland",2061,2760,21366,2020-10-07 20:16:32,[],@PvdA,"@XandraKoster @gemKampen Hm, je moet het eigenlijk vastleggen in het bouwbesluit want vanzelf gaat dit dus niet. Dat moet maar via Den Haag. @pvda",False,PVDA,False
DenVuurDraak,Virtually Anywhere,304,153,21071,2020-10-07 20:10:22,[],@PvdA,"@PvdA gestoorden!!! Vanaf 0 jaar? Zit er iets los bij jullie?Dus de vrouwenemancipatie heeft geleid tot  nu fokmachientjes?Kind baren, snel naar de creche brengen en weer verder werken... 🤮🤮🤮",True,PVDA,False
eagleey22627291,,286,276,11444,2020-10-07 20:10:22,[],@PvdA,@hugodejonge @jankluytmans @AmphiaZKHuis Stemmen vóór de SPOEDWET is een stem TÉGEN het volk. Bedenk dat het vóór stemmen u straks een plaats in een penetiaire inrichting opleverd. Trials are coming worldwide:https://t.co/Krrl2axEeo@vvd @groenlinks @PvdA @cdavandaag @D66 @DenkNL@jesseklaver @RobJetten,True,PVDA,False
Bas_vanderwoude,"Rotterdam, Nederland",4961,2013,6618,2020-10-07 20:10:04,[],@PvdA,"@PvdA PvdA heeft in de afgelopen decennia onderwijs compleet afgebroken. Middenschool is de grootste ramp die het onderwijs is overkomen. Met als enig doel: niet gelijke kansen, maar gelijke uitkomsten. “Nivelleren is een feestje”",False,PVDA,False
Suikerspinnie1,,84,51,539,2020-10-07 20:09:08,[],@PvdA,@moeva18 @PvdA Pffff wat een idioten  ik heb het gewoon te doen met die piepjonge gezinnen,False,PVDA,False
theo10036248,,371,38,2121,2020-10-07 20:08:44,[],@PvdA,@moeva18 @PvdA Dat heet een ikc (integraal kind centrum). Is goed voor directie school: hoe meer leerlingen hoe hoger het salaris voor zichzelf,False,PVDA,False
AstridvandeBos1,Brabant ,2174,1840,28200,2020-10-07 20:07:40,[],@PvdA,"Oproep speciaal aan @groenlinks @PvdA en @sgpbsv ! Vandaag en morgen debatteren jullie in de tweede kamer over de ""Noodwet""! Jullie voornemens zijn om voor die wet te stemmen! Wij roepen jullie op TEGEN die wet te stemmen! Of, willen jullie van Nederland een dictatuur maken? https://t.co/ozNzLyj18L",True,PVDA,False
theo10036248,,371,38,2121,2020-10-07 20:06:51,[],@PvdA,@krabman1 @GozewijnAJ @PvdA En wat met diegenen die het zelf hebben betaald? (Bijv spaargeld?),False,PVDA,False
blik_op,,207,37,1304,2020-10-07 20:06:48,[],@PvdA,"@moeva18 @PvdA Nee, ze proberen ervoor te zorgen dat allochtone kinderen niet met een mijlenverre achterstand aan hun schooltijd beginnen. Door de opvoeding over te nemen. I.p.v. werk te maken van verplichte inburgering. Toch, @LodewijkA ?",False,PVDA,False
p_aneia,oudenbosch,19,7,1030,2020-10-07 20:05:11,[],@PvdA,"@TimmermansEU @PvdA Goed betoog Frans, Nu de daden. Waarom zouden we het uitstellen, het wordt alleen maar duurder en de resultaten blijven langer op zich wachten. Doe het en doe het nu.",False,PVDA,False
VeltmanA1,West Friesland.,1935,1422,4923,2020-10-07 20:03:55,[],@PvdA,Dit ene plaatje is té moeilijk te begrijpen voor al die kneuzen van @groenlinks @d66 @vvd en @pvda ⤵️ https://t.co/Lp9cTe56ox,True,PVDA,False
Fahuijb,,43,13,1105,2020-10-07 20:02:15,[],@PvdA,@moeva18 @PvdA Mamma zeggen tegen de schooljuf .,False,PVDA,False
Tjelma3,,956,440,76282,2020-10-07 20:02:09,[],@PvdA,Ben je gek? Moeders of vaders betaald vrij tot het kind naar de kleuterschool gaat. @PvdA ophouden het gezin te vernietigen. https://t.co/PZHwGdFHIe,False,PVDA,False
guymaalste,Nederland,338,334,2988,2020-10-07 20:01:37,[],@PvdA,"@moeva18 @PvdA Ik ben opgegroeid met hechtingsproblematiek. Inmiddels bijna 44 en nog steeds kamp ik met de gevolgen, omdat het niet is aangepakt toen het kon. @PvdA jullie zijn echt compleet van het pad af!",False,PVDA,False
YvonneDiemennov,,477,304,2473,2020-10-07 20:00:47,[],@PvdA,@moeva18 @PvdA Vrouwen gereduceerd tot broedmachine?,False,PVDA,False
RPBerkhout,,67,78,3958,2020-10-07 19:58:02,[],@PvdA,@moeva18 @OBraeckenssieck @PvdA Ze zeggen dat corona de hersens aantast.,False,PVDA,False
